stratum,repo,prA,prB,label,conflict_has_content,conflict_is_content_only,retrieved_at_utc,oid_scope,git_version,fetch_parameters,diff_parameters,api_headA_oid,api_headB_oid,headA_oid,headB_oid,baseA_oid,baseB_oid,merge_base_oid,filesA,hunksA,filesB,hunksB,status
cross,reeze/php-leveldb,52,54,CLEAN,false,false,2026-09-16T23:32:04.404282+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,16d37e9010d208a18715a40ef6a8ad62296fdf33,22791bedf00d44ed8e1a4a6cc2c869c85fb819f0,16d37e9010d208a18715a40ef6a8ad62296fdf33,22791bedf00d44ed8e1a4a6cc2c869c85fb819f0,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,70ecae7103dbfe0817740f1c2aeaed551e2f67f6,2,2,1,8,OK
same,HumanSignal/label-studio,7850,7861,CLEAN,false,false,2026-09-16T23:50:45.925251+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,7c5099f43e3c390020e4de0d48b7fdf40a1ec0a0,ca351ada29d26c12b04c3c2918e6bc2afb8791b4,7c5099f43e3c390020e4de0d48b7fdf40a1ec0a0,ca351ada29d26c12b04c3c2918e6bc2afb8791b4,f97405d6b1f41c609a3d0cfdb32be7e3b204b3f9,b7dc9ee71dd161c00ded9b97fbddb99082b3f4a9,47de4400b39a6a7d422a891e5f6ca52abaff1f11,47,116,55,139,OK
same,DaveSkender/Stock.Indicators,1342,1343,CLEAN,false,false,2026-09-16T23:52:01.013284+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,dd275f794fb4a5fd5abad649b3844bf212d386d1,822ed4b299621e115f534438c992664348539bf1,dd275f794fb4a5fd5abad649b3844bf212d386d1,822ed4b299621e115f534438c992664348539bf1,3ae4f0f51246636a10e11a220c46db9f18f6dee4,3ae4f0f51246636a10e11a220c46db9f18f6dee4,3ae4f0f51246636a10e11a220c46db9f18f6dee4,2,3,3,3,OK
same,PepperDash/Essentials,1291,1295,CONFLICT,true,true,2026-09-16T23:52:14.703606+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,0674dbda37023f74d58cb32ad37ead24667fdfc6,1c55003a204ce488766eb59f74e07c297478e6d3,0674dbda37023f74d58cb32ad37ead24667fdfc6,1c55003a204ce488766eb59f74e07c297478e6d3,592607f3c893734ee896efd7ebfbff6d42e85091,b47f1d6b77de2481e84b745c91fd5cb954148a23,1dbac7d1c816557925974886be7578215728eccd,508,2798,25,46,OK
same,magiclabs/magic-js,873,874,CONFLICT,true,true,2026-09-16T23:52:20.310890+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,bb1fb68aca77f00737d5d56922debb2b16b48ef3,a5cbb0d9911ed88548f061f33a77bcb8c1b44d3b,bb1fb68aca77f00737d5d56922debb2b16b48ef3,a5cbb0d9911ed88548f061f33a77bcb8c1b44d3b,153f86b05eb53b2b2f912460e2bc3226d4b0917f,929fc753328132aec6420b1894d090b90e4b4d6a,153f86b05eb53b2b2f912460e2bc3226d4b0917f,26,953,166,1648,OK
same,hirosystems/explorer,2241,2242,CLEAN,false,false,2026-09-16T23:52:23.557197+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,e4e04ef4e4f44b4563102e2dd2e4ab7bf1df0c02,9bc79938a290545b5b73ce6f8b9ec59d0f893335,e4e04ef4e4f44b4563102e2dd2e4ab7bf1df0c02,9bc79938a290545b5b73ce6f8b9ec59d0f893335,c05eb3ddea30466cef7b3789f6422d31fabcb7ba,c05eb3ddea30466cef7b3789f6422d31fabcb7ba,c05eb3ddea30466cef7b3789f6422d31fabcb7ba,1,1,6,10,OK
same,specmatic/specmatic,1855,1856,CLEAN,false,false,2026-09-16T23:52:27.531048+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,dece91a9ac602554fad50497c4986c3e35975b18,34916f4247dbccbed24144b8bd5aa4bbb72168ea,dece91a9ac602554fad50497c4986c3e35975b18,34916f4247dbccbed24144b8bd5aa4bbb72168ea,241b739475322e1af68ec3888aecc17a3768094d,e383de331198da4010784abdf22307f80fe95fb2,241b739475322e1af68ec3888aecc17a3768094d,4,5,176,617,OK
same,aztfmod/terraform-provider-azurecaf,301,302,CLEAN,false,false,2026-09-16T23:52:32.187550+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,d00a54716892925d02d6a0207af6b6633ac9e29d,c2f013165bf1a4cc2e1dfedd3621c678ed624bf6,d00a54716892925d02d6a0207af6b6633ac9e29d,c2f013165bf1a4cc2e1dfedd3621c678ed624bf6,835b2811186089e8c60c5a08d632e1a7031c76e4,700c3d460ed80b8aba058399325093d4ac8a412e,d00a54716892925d02d6a0207af6b6633ac9e29d,0,0,8,20,OK
same,ethereum-optimism/optimism,16385,16397,CONFLICT,true,false,2026-09-16T23:52:34.881391+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,45ff93e21e02ce2ab41b8c3575372fe182af0785,5b93847bbf64367ee4a64eea1e112137aee49dd5,45ff93e21e02ce2ab41b8c3575372fe182af0785,5b93847bbf64367ee4a64eea1e112137aee49dd5,195d8cf780d46d351a96432e979d0f1066aef2e4,5082186726ddb04392162eb992c0ee1810f60e05,5fba9dc7f04be2cf3a17e0f3f29579592b56c51e,18,85,656,3462,OK
same,tufanbarisyildirim/gonginx,71,72,CLEAN,false,false,2026-09-16T23:52:42.811229+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,c719e435621d0474987a99422fb77c98d992235a,37695dcc763339b239866a39f5a57e8c0ad766f8,c719e435621d0474987a99422fb77c98d992235a,37695dcc763339b239866a39f5a57e8c0ad766f8,8dff726f6a4d549acfb271733c538879d71c1437,8dff726f6a4d549acfb271733c538879d71c1437,8dff726f6a4d549acfb271733c538879d71c1437,12,93,2,3,OK
same,EvotecIT/Mailozaurr,68,69,CLEAN,false,false,2026-09-16T23:52:45.404269+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,70d1860e940f9925c60d590d062740661dc5d8c7,294499e7e76e73671b5ac5a9d2e05517d8c5c2e8,70d1860e940f9925c60d590d062740661dc5d8c7,294499e7e76e73671b5ac5a9d2e05517d8c5c2e8,682f66e5af93f6d0c6e69a1194b1956fc9feb8f4,682f66e5af93f6d0c6e69a1194b1956fc9feb8f4,682f66e5af93f6d0c6e69a1194b1956fc9feb8f4,1,1,1,1,OK
same,phel-lang/phel-lang,813,814,CLEAN,false,false,2026-09-16T23:52:48.041803+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,43006a835425ba4f290400274bd6f4f3026903e8,c2e842e97433b97c70992bbc36d5ec503fcfde2d,43006a835425ba4f290400274bd6f4f3026903e8,c2e842e97433b97c70992bbc36d5ec503fcfde2d,03ed69009970b0fd8b436d3eff2fab509cf29458,d7c8b1d35330c2e9bea545e11d483e7e7262931c,c2e842e97433b97c70992bbc36d5ec503fcfde2d,3,3,0,0,OK
same,AliAkhtari78/SpotifyScraper,31,33,CLEAN,false,false,2026-09-16T23:52:50.979153+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,5abcb4d74e9748be161a0cde84b263d8cbf4f0ab,7ac53aa38b1a2ef290344b4e827ec297b0b1ca23,5abcb4d74e9748be161a0cde84b263d8cbf4f0ab,7ac53aa38b1a2ef290344b4e827ec297b0b1ca23,b72bdb373ac9c0aaeacf164ca2ee1d9791696ca4,900ca947ce77025deaaeb3c8e0000ebcdb4699bd,b72bdb373ac9c0aaeacf164ca2ee1d9791696ca4,0,0,15,229,OK
same,vitejs/vite,20460,20468,CLEAN,false,false,2026-09-16T23:52:53.863558+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,418630f9572fc2952915da02a6e77347e12e7ff1,4cce06b5860173a0f1eeda3058937004f77acd47,418630f9572fc2952915da02a6e77347e12e7ff1,4cce06b5860173a0f1eeda3058937004f77acd47,f689d613429ae9452c74f8bc482d8cc2584ea6b8,b3227d5398a14c1a7aa9a1a997879bca4d80e719,8403f69551131b5c39bfaf242ffac2e5efcd1dd6,1,3,374,2243,OK
same,johnpapa/shopathome,217,219,CONFLICT,true,true,2026-09-16T23:52:59.116648+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,f07aeb9e6a53b7d8bf801398799400bc5bd20195,322ab6db5d3002ec0aaf250634a3f01e922e5ff9,f07aeb9e6a53b7d8bf801398799400bc5bd20195,322ab6db5d3002ec0aaf250634a3f01e922e5ff9,c6824439e52a847f050f67fa821a605bd362dead,24548d99cc74b6f8183bfa1d0a83f7f17454758e,c6824439e52a847f050f67fa821a605bd362dead,6,31,23,1902,OK
same,thomasloupe/Slackord,113,114,CONFLICT,true,true,2026-09-16T23:53:03.307163+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,1943f928c99d7731f646da9924b1fd1d015dea80,0b66f44580add667664e3b9eee9217564db4476c,1943f928c99d7731f646da9924b1fd1d015dea80,0b66f44580add667664e3b9eee9217564db4476c,11547573697c0785643c457efe404c59843a21bf,4420bb4de3ffd38ee16fb906b55803bde826283d,11547573697c0785643c457efe404c59843a21bf,1,3,3,5,OK
same,nnstreamer/nntrainer,3298,3312,CONFLICT,true,true,2026-09-16T23:53:06.184723+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,734e895df37c9c73c21dc8d472c3f94a9d348069,8ad07175251e7297f4f060929eac836c8ca2388a,734e895df37c9c73c21dc8d472c3f94a9d348069,8ad07175251e7297f4f060929eac836c8ca2388a,f6c6b501633a28ec7d4c4b14f7ad0e72a3dc280a,e4a0c7af196cb2f6a3cd89a1136f85479ecd1593,8ba73a3ae595a2dfbb89ddffc0c4dad479dbc845,70,155,2,36,OK
same,tokens-studio/figma-plugin,3360,3361,CONFLICT,true,true,2026-09-16T23:53:41.453217+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,9d24a1174368e420df363fd0e335495ba688a0ad,2eefd37f2273425ff35122a732f25ae5235b05c8,9d24a1174368e420df363fd0e335495ba688a0ad,2eefd37f2273425ff35122a732f25ae5235b05c8,8a2824d968d276ab0323cf2d5c9b19149f85f29c,8a2824d968d276ab0323cf2d5c9b19149f85f29c,8a2824d968d276ab0323cf2d5c9b19149f85f29c,11,46,750,3357,OK
same,dotnet/runtime,115732,115733,CLEAN,false,false,2026-09-16T23:53:44.950818+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,791f5737fb76f5670782e3dfece2d5d01ca5ad50,5ab0b0859d57786b8791832682b1a55a03789102,791f5737fb76f5670782e3dfece2d5d01ca5ad50,5ab0b0859d57786b8791832682b1a55a03789102,2122be914915be699fe3893a174fc78fab7fc7b1,2122be914915be699fe3893a174fc78fab7fc7b1,0d90354cdd23b3685cac885167321d36c11bdb3c,2,4,3,3,OK
same,dotnet/maui,29578,29580,CLEAN,false,false,2026-09-16T23:54:20.676255+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,0833a722243b956495b804ba77c6ef121b7303c9,6c02a14e117f44a4e9dcc322e1ced78d03b06608,0833a722243b956495b804ba77c6ef121b7303c9,6c02a14e117f44a4e9dcc322e1ced78d03b06608,acd2a942312384638febe821cbf49b10201d0e7f,acd2a942312384638febe821cbf49b10201d0e7f,acd2a942312384638febe821cbf49b10201d0e7f,1,1,3,5,OK
same,mlco2/codecarbon,883,884,CONFLICT,false,false,2026-09-16T23:54:34.867165+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,a3fab12dc5479d65eac2d741c8d2fd36bb92532e,28b2cfc1562a3a6085c81f2074423d5d28357498,a3fab12dc5479d65eac2d741c8d2fd36bb92532e,28b2cfc1562a3a6085c81f2074423d5d28357498,d215e2153eaa184f469aefef50a4709382ccf0e8,b8550b02626b126f0d46f350d777b84eab2a63e6,b8550b02626b126f0d46f350d777b84eab2a63e6,618,2765,1,1,OK
same,microsoft/Windows-Containers,598,599,CLEAN,false,false,2026-09-16T23:54:41.873098+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,d259e18aa7a8a69a8652c23b12167d80af9b78c0,a742fc5824f06c599abf9efddb679470ebc63a22,d259e18aa7a8a69a8652c23b12167d80af9b78c0,a742fc5824f06c599abf9efddb679470ebc63a22,cf9f92dd4f5aafe9484b1fcd34b83aa29e49af57,cf9f92dd4f5aafe9484b1fcd34b83aa29e49af57,cf9f92dd4f5aafe9484b1fcd34b83aa29e49af57,3,3,2,9,OK
same,Yamashou/gqlgenc,289,290,CLEAN,false,false,2026-09-16T23:54:44.485380+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,5cac4972f1cda0a3e883d76b9c0157baf7934b7a,172b7f41ec1e4e028207e2656fed463a5bd316bd,5cac4972f1cda0a3e883d76b9c0157baf7934b7a,172b7f41ec1e4e028207e2656fed463a5bd316bd,86506b9634799a0a5367e8341c0008996e7c7bd5,86506b9634799a0a5367e8341c0008996e7c7bd5,86506b9634799a0a5367e8341c0008996e7c7bd5,2,3,1,1,OK
same,owncast/owncast,4354,4355,CLEAN,false,false,2026-09-16T23:54:48.916272+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,5ee412404be6b97b2cf73d0e4d4e47751356c134,ce0da4a0463141ca724a17d9507df61ab39e29d1,5ee412404be6b97b2cf73d0e4d4e47751356c134,ce0da4a0463141ca724a17d9507df61ab39e29d1,e8d90f8a1ecf85dd340f22eb19bcd286221024c8,e8d90f8a1ecf85dd340f22eb19bcd286221024c8,e8d90f8a1ecf85dd340f22eb19bcd286221024c8,1,11,0,0,OK
same,vespa-engine/pyvespa,1097,1099,CLEAN,false,false,2026-09-16T23:54:53.490848+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,f5515227b0d589a50abab8bca7892e1cbbd80458,b3411844e9c9c0e24361e559bf197681a3b19ea4,f5515227b0d589a50abab8bca7892e1cbbd80458,b3411844e9c9c0e24361e559bf197681a3b19ea4,50fc030a5c7cfbf54578e8b07b8a43e43680d6b4,d55594786388ac0d3b0e12ff1806e33ffd78b2ec,f5515227b0d589a50abab8bca7892e1cbbd80458,0,0,3,14,OK
same,pseudosavant/player.html,28,29,CLEAN,false,false,2026-09-16T23:55:03.443900+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,babd56e172387be8446ece7a66fd2e42eb178f84,e41f9852b4e6cd79ed6f726b525d0e1f1e81cf89,babd56e172387be8446ece7a66fd2e42eb178f84,e41f9852b4e6cd79ed6f726b525d0e1f1e81cf89,7f120196fd357d01041998e02030ebbd6dfa4c4c,7f120196fd357d01041998e02030ebbd6dfa4c4c,73fa8abfa84ab5c7b5dd5add9819691452037580,1,1,1,1,OK
same,launchql/pgsql-parser,162,163,CONFLICT,true,true,2026-09-16T23:55:28.175341+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,135a2acb4904200d7f20fe63080830bb71c0e381,1e8110e243fd32d429832101f2f337208730a6c2,135a2acb4904200d7f20fe63080830bb71c0e381,1e8110e243fd32d429832101f2f337208730a6c2,2018a58812cb444a8fe2a64c9ecda48d2228ae9d,2018a58812cb444a8fe2a64c9ecda48d2228ae9d,3aadd875150aa975c6a245e9cce61a652425c436,5,32,14,67,OK
same,mehah/otclient,1236,1237,CLEAN,false,false,2026-09-16T23:55:32.445005+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,bde85e8451a15db20376134f79f922ad6d53fd41,4238703c850f7c072909ac5799e3262a04913d5e,bde85e8451a15db20376134f79f922ad6d53fd41,4238703c850f7c072909ac5799e3262a04913d5e,ad0f2795111194cd1e7afe180c5e25d820038884,ad0f2795111194cd1e7afe180c5e25d820038884,ad0f2795111194cd1e7afe180c5e25d820038884,8,22,1,1,OK
same,kingstinct/react-native-healthkit,184,185,CLEAN,false,false,2026-09-16T23:55:36.524048+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,d821d45e9eac788dce8bbbc39a0afd54e0679b97,154a4eddf84430424839b85adc2347e26e9c8082,d821d45e9eac788dce8bbbc39a0afd54e0679b97,154a4eddf84430424839b85adc2347e26e9c8082,66c34fa5bcbbf5d1833f25ffb90e799016beaaa6,4aed3031d5089670462e0d588a411518bfd8cb6b,4aed3031d5089670462e0d588a411518bfd8cb6b,1,2,1,2,OK
same,huggingface/blog,2871,2872,CLEAN,false,false,2026-09-16T23:55:39.138037+00:00,current-pr-heads-at-extraction; not frozen replay OIDs,git version 2.50.1 (Apple Git-155),refs/pull/N/head; --no-tags; depth 80; depth 600 retry if no merge base,git -c diff.renames=true -c diff.algorithm=myers diff --no-ext-diff --no-textconv --unified=0; default whitespace; binary paths count as files and contribute zero hunks,6f46c68688e63438db01bc3e8a17bad407d4517a,a8aea3d26b1a9b5da30ad360c92d61f16093a153,6f46c68688e63438db01bc3e8a17bad407d4517a,a8aea3d26b1a9b5da30ad360c92d61f16093a153,fa3fcb9f09d750a4957613b5f48a90b214300161,fa3fcb9f09d750a4957613b5f48a90b214300161,fa3fcb9f09d750a4957613b5f48a90b214300161,1,1,5,5,OK
